Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ROU,202049,10 – 20,0,0,0,0,0,1,1
ROU,202049,20 – 30,0,0,0,0,0,8,8
ROU,202049,30 – 40,0,0,0,0,0,18,18
ROU,202049,40 – 50,0,0,0,0,0,12,12
ROU,202049,50 – 60,0,0,0,0,0,9,9
ROU,202049,60 – 70,0,0,0,0,0,15,15
ROU,202049,70 – 80,0,0,0,0,0,8,8
ROU,202049,< 1,0,0,0,0,0,1,1
ROU,202049,>= 80,0,0,0,0,0,3,3
ROU,202050,1 – 5,1,0,0,0,0,2,3
ROU,202050,10 – 20,0,0,0,0,0,6,6
ROU,202050,20 – 30,0,0,0,0,0,8,8
ROU,202050,30 – 40,0,0,0,0,0,9,9
ROU,202050,40 – 50,0,0,0,0,0,16,16
ROU,202050,50 – 60,0,0,0,0,0,9,9
ROU,202050,60 – 70,0,0,0,0,0,11,11
ROU,202050,70 – 80,0,0,0,0,0,5,5
ROU,202050,>= 80,0,0,0,0,0,2,2
ROU,202051,1 – 5,0,0,0,0,0,1,1
ROU,202051,10 – 20,0,0,0,0,0,2,2
ROU,202051,20 – 30,0,0,0,0,0,2,2
ROU,202051,30 – 40,0,0,0,0,0,2,2
ROU,202051,40 – 50,0,0,0,0,0,5,5
ROU,202051,50 – 60,0,0,0,0,0,4,4
ROU,202051,60 – 70,0,0,0,0,0,5,5
ROU,202051,70 – 80,0,0,0,0,0,4,4
ROU,202051,>= 80,0,0,0,0,0,4,4
ROU,202052,10 – 20,0,0,0,0,0,2,2
ROU,202052,20 – 30,0,0,0,0,0,2,2
ROU,202052,30 – 40,0,0,0,0,0,3,3
ROU,202052,40 – 50,0,0,0,0,0,5,5
ROU,202052,50 – 60,0,0,0,0,0,6,6
ROU,202052,60 – 70,0,0,0,0,0,3,3
ROU,202052,70 – 80,0,0,0,0,0,4,4
ROU,202052,>= 80,0,0,0,0,0,1,1
ROU,202053,10 – 20,0,0,0,0,0,4,4
ROU,202053,20 – 30,0,0,0,0,0,7,7
ROU,202053,30 – 40,0,0,0,0,0,6,6
ROU,202053,40 – 50,0,0,0,0,0,11,11
ROU,202053,50 – 60,0,0,0,0,0,8,8
ROU,202053,60 – 70,0,0,0,0,0,8,8
ROU,202053,70 – 80,0,0,0,0,0,8,8
ROU,202053,>= 80,0,0,0,0,0,4,4
ROU,202101,10 – 20,1,0,0,0,0,5,6
ROU,202101,20 – 30,1,0,0,0,0,5,6
ROU,202101,30 – 40,0,0,0,0,0,19,19
ROU,202101,40 – 50,0,0,0,0,0,10,10
ROU,202101,50 – 60,1,0,0,0,0,15,16
ROU,202101,60 – 70,3,0,0,0,0,10,13
ROU,202101,70 – 80,0,0,0,0,0,8,8
