Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
ISR,202113,20 – 30,1,0,0,0,0,1
ISR,202113,40 – 50,2,0,0,0,0,2
ISR,202113,50 – 60,1,0,0,0,0,1
ISR,202113,60 – 70,2,0,0,0,0,2
ISR,202113,70 – 80,1,0,0,0,0,1
ISR,202113,>= 80,2,0,0,0,0,2
ISR,202114,1 – 5,1,0,1,0,0,2
ISR,202114,10 – 20,1,0,0,0,3,4
ISR,202114,20 – 30,3,0,0,0,0,3
ISR,202114,30 – 40,0,0,1,0,0,1
ISR,202114,40 – 50,2,0,1,0,2,5
ISR,202114,50 – 60,2,0,0,0,2,4
ISR,202114,60 – 70,4,0,1,0,1,6
ISR,202114,70 – 80,5,0,0,0,3,8
ISR,202114,< 1,1,0,0,0,0,1
ISR,202114,>= 80,2,0,0,0,1,3
ISR,202115,1 – 5,0,0,1,0,1,2
ISR,202115,10 – 20,1,0,0,0,4,5
ISR,202115,20 – 30,2,0,5,0,1,8
ISR,202115,30 – 40,0,0,8,0,0,8
ISR,202115,40 – 50,3,0,1,0,7,11
ISR,202115,5 – 10,4,0,1,0,0,5
ISR,202115,50 – 60,2,0,0,0,0,2
ISR,202115,60 – 70,4,0,4,0,1,9
ISR,202115,>= 80,3,0,1,0,0,4
ISR,202116,1 – 5,2,0,0,0,0,2
ISR,202116,10 – 20,1,0,0,0,0,1
ISR,202116,20 – 30,1,0,0,0,0,1
ISR,202116,50 – 60,1,0,0,0,0,1
ISR,202116,60 – 70,1,0,0,0,0,1
ISR,202116,70 – 80,1,0,0,0,0,1
ISR,202116,>= 80,1,0,0,0,0,1
ISR,202117,40 – 50,2,0,0,0,0,2
ISR,202117,50 – 60,0,0,0,0,1,1
ISR,202117,>= 80,1,0,0,0,0,1
ISR,202120,10 – 20,15,0,1,0,1,17
ISR,202120,20 – 30,2,0,0,0,0,2
ISR,202120,30 – 40,4,0,1,0,1,6
ISR,202120,40 – 50,2,1,1,0,0,4
ISR,202120,5 – 10,3,0,3,0,0,6
ISR,202120,50 – 60,4,1,0,0,0,5
ISR,202120,60 – 70,5,0,1,0,2,8
ISR,202120,70 – 80,2,0,0,0,1,3
ISR,202120,>= 80,2,0,0,0,1,3
ISR,202124,10 – 20,0,0,4,0,3,7
ISR,202124,20 – 30,0,0,1,0,0,1
ISR,202124,40 – 50,0,0,3,0,0,3
ISR,202124,50 – 60,1,0,0,0,0,1
ISR,202125,1 – 5,0,0,11,0,1,12
ISR,202125,10 – 20,1,0,249,0,27,277
ISR,202125,20 – 30,1,0,37,0,2,40
ISR,202125,30 – 40,0,0,25,0,0,25
ISR,202125,40 – 50,1,0,64,0,5,70
ISR,202125,5 – 10,0,0,39,0,5,44
ISR,202125,50 – 60,0,0,47,0,6,53
ISR,202125,60 – 70,0,0,38,0,6,44
ISR,202125,70 – 80,0,0,24,0,2,26
ISR,202125,< 1,0,0,3,0,0,3
ISR,202125,>= 80,0,0,2,0,0,2
ISR,202126,1 – 5,0,0,13,0,0,13
ISR,202126,10 – 20,13,0,233,0,48,294
ISR,202126,20 – 30,0,0,64,0,11,75
ISR,202126,30 – 40,4,0,75,0,4,83
ISR,202126,40 – 50,3,0,94,0,18,115
ISR,202126,5 – 10,5,0,126,0,23,154
ISR,202126,50 – 60,3,0,60,0,13,76
ISR,202126,60 – 70,2,0,65,0,8,75
ISR,202126,70 – 80,2,0,36,0,4,42
ISR,202126,< 1,0,0,11,0,3,14
ISR,202126,>= 80,2,0,14,0,2,18
ISR,202127,1 – 5,0,0,8,0,4,12
ISR,202127,10 – 20,1,0,78,0,13,92
ISR,202127,20 – 30,2,0,31,0,4,37
ISR,202127,30 – 40,1,0,42,0,5,48
ISR,202127,40 – 50,1,0,38,0,10,49
ISR,202127,5 – 10,1,0,55,0,7,63
ISR,202127,50 – 60,0,0,27,0,10,37
ISR,202127,60 – 70,0,0,23,0,3,26
ISR,202127,70 – 80,0,0,16,0,4,20
ISR,202127,>= 80,0,0,14,0,1,15
ISR,202129,10 – 20,0,0,1,0,0,1
ISR,202131,1 – 5,0,0,7,0,0,7
ISR,202131,10 – 20,0,0,59,0,9,68
ISR,202131,20 – 30,0,0,43,0,1,44
ISR,202131,30 – 40,0,0,45,0,4,49
ISR,202131,40 – 50,0,0,40,0,4,44
ISR,202131,5 – 10,0,0,18,0,3,21
ISR,202131,50 – 60,0,0,20,0,0,20
ISR,202131,60 – 70,0,0,27,0,1,28
ISR,202131,70 – 80,0,0,18,0,2,20
ISR,202131,< 1,0,0,3,0,0,3
ISR,202131,>= 80,0,0,21,0,3,24
ISR,202132,1 – 5,0,0,11,0,3,14
ISR,202132,10 – 20,0,0,52,0,16,68
ISR,202132,20 – 30,0,0,60,0,11,71
ISR,202132,30 – 40,0,0,48,0,11,59
ISR,202132,40 – 50,0,0,41,0,9,50
ISR,202132,5 – 10,0,0,19,0,2,21
ISR,202132,50 – 60,0,0,34,0,2,36
ISR,202132,60 – 70,0,0,25,0,6,31
ISR,202132,70 – 80,0,0,22,0,4,26
ISR,202132,>= 80,0,0,9,0,6,15
ISR,202133,1 – 5,0,0,10,0,0,10
ISR,202133,10 – 20,0,0,15,0,4,19
ISR,202133,20 – 30,0,0,17,0,4,21
ISR,202133,30 – 40,0,0,21,0,2,23
ISR,202133,40 – 50,0,0,22,0,3,25
ISR,202133,5 – 10,0,0,21,0,3,24
ISR,202133,50 – 60,0,0,17,0,0,17
ISR,202133,60 – 70,0,0,4,0,0,4
ISR,202133,70 – 80,0,0,5,0,1,6
ISR,202133,>= 80,0,0,8,0,2,10
ISR,202134,1 – 5,0,0,26,0,8,34
ISR,202134,10 – 20,0,0,140,0,17,157
ISR,202134,20 – 30,0,0,131,0,18,149
ISR,202134,30 – 40,0,0,113,0,14,127
ISR,202134,40 – 50,0,0,95,0,16,111
ISR,202134,5 – 10,0,0,60,0,5,65
ISR,202134,50 – 60,0,0,48,0,10,58
ISR,202134,60 – 70,0,0,31,0,8,39
ISR,202134,70 – 80,0,0,20,0,7,27
ISR,202134,< 1,0,0,7,0,0,7
ISR,202134,>= 80,0,0,16,0,4,20
ISR,202135,1 – 5,0,0,38,0,5,43
ISR,202135,10 – 20,0,0,97,0,7,104
ISR,202135,20 – 30,0,0,136,0,12,148
ISR,202135,30 – 40,0,0,92,0,12,104
ISR,202135,40 – 50,0,0,89,0,7,96
ISR,202135,5 – 10,0,0,60,0,15,75
ISR,202135,50 – 60,0,0,41,0,7,48
ISR,202135,60 – 70,0,0,27,0,2,29
ISR,202135,70 – 80,0,0,8,0,3,11
ISR,202135,< 1,0,0,8,0,0,8
