Country,Week,Gender,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
IDN,202125,Female,0,0,254,0,0,21,275
IDN,202125,Male,0,0,270,0,0,27,297
IDN,202126,Female,3,0,232,0,0,24,259
IDN,202126,Male,5,0,246,0,0,22,273
IDN,202127,Female,0,0,242,0,0,15,257
IDN,202127,Male,0,0,237,0,0,12,249
IDN,202128,Female,0,0,236,0,0,11,247
IDN,202128,Male,0,0,196,0,0,6,202
IDN,202129,Female,0,0,156,0,0,4,160
IDN,202129,Male,1,0,188,0,0,4,193
IDN,202130,Female,0,0,221,0,0,4,225
IDN,202130,Male,0,0,219,0,0,1,220
IDN,202131,Female,0,0,298,0,0,5,303
IDN,202131,Male,0,0,252,0,0,6,258
IDN,202132,Female,0,0,148,0,0,0,148
IDN,202132,Male,0,0,117,0,0,1,118
IDN,202133,Female,0,0,152,0,0,0,152
IDN,202133,Male,0,0,144,0,0,0,144
IDN,202134,Female,0,0,172,0,0,0,172
IDN,202134,Male,0,0,126,0,0,1,127
IDN,202135,Female,0,0,175,0,0,2,177
IDN,202135,Male,0,0,147,0,0,1,148
IDN,202136,Female,0,0,121,0,0,0,121
IDN,202136,Male,0,0,105,0,0,2,107
IDN,202137,Female,0,0,97,0,0,1,98
IDN,202137,Male,0,0,102,0,0,1,103
IDN,202138,Female,0,0,77,0,0,1,78
IDN,202138,Male,0,0,79,0,0,0,79
IDN,202139,Female,0,0,60,0,0,1,61
IDN,202139,Male,0,0,58,0,0,4,62
IDN,202140,Female,0,0,78,0,0,0,78
IDN,202140,Male,0,0,50,0,0,1,51
IDN,202141,Female,0,0,57,0,0,0,57
IDN,202141,Male,0,0,66,0,0,3,69
IDN,202142,Female,0,0,24,0,0,0,24
IDN,202142,Male,0,0,51,0,0,0,51
IDN,202143,Female,0,0,38,0,0,0,38
IDN,202143,Male,0,0,40,0,0,0,40
IDN,202144,Female,0,0,18,0,0,0,18
IDN,202144,Male,0,0,30,0,0,0,30
IDN,202145,Female,1,0,50,0,0,0,51
IDN,202145,Male,0,0,32,0,0,0,32
IDN,202146,Female,0,0,35,0,0,0,35
IDN,202146,Male,0,0,39,0,0,0,39
IDN,202147,Female,0,0,41,0,0,0,41
IDN,202147,Male,0,0,62,0,0,1,63
IDN,202148,Female,0,0,53,1,0,1,55
IDN,202148,Male,0,0,48,0,0,2,50
IDN,202149,Female,0,0,46,0,0,2,48
IDN,202149,Male,0,0,70,0,0,3,73
IDN,202150,Female,0,0,102,3,0,3,108
IDN,202150,Male,0,0,98,9,0,3,110
IDN,202151,Female,0,0,67,11,0,45,123
IDN,202151,Male,0,0,89,17,0,49,155
IDN,202152,Female,0,0,85,76,2,146,309
IDN,202152,Male,0,0,139,64,2,106,311
IDN,202201,Female,0,0,153,248,33,328,762
IDN,202201,Male,0,0,184,186,34,200,604
IDN,202202,Female,0,0,61,435,36,200,732
IDN,202202,Male,0,0,70,414,47,166,697
IDN,202203,Female,0,0,13,922,24,119,1078
IDN,202203,Male,0,0,14,915,24,123,1076
IDN,202204,Female,0,0,1,410,13,60,484
IDN,202204,Male,0,0,5,450,23,66,544
IDN,202205,Female,0,0,0,52,34,30,116
IDN,202205,Male,0,0,2,37,26,41,106
IDN,202206,Female,0,0,0,2,1,1,4
IDN,202206,Male,0,0,0,1,2,1,4
IDN,202207,Female,0,0,0,2,3,4,9
IDN,202207,Male,0,0,0,2,1,0,3
