Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
IDN,202102,1 – 5,0,0,0,0,1,1
IDN,202102,10 – 20,0,0,0,0,4,4
IDN,202102,20 – 30,0,0,0,0,56,56
IDN,202102,30 – 40,0,0,0,0,52,52
IDN,202102,40 – 50,0,0,2,0,25,27
IDN,202102,5 – 10,0,0,0,0,3,3
IDN,202102,50 – 60,0,0,0,0,44,44
IDN,202102,60 – 70,0,0,1,0,27,28
IDN,202102,70 – 80,0,0,0,0,9,9
IDN,202102,>= 80,0,0,0,0,1,1
IDN,202103,1 – 5,0,0,0,0,4,4
IDN,202103,10 – 20,0,0,0,0,9,9
IDN,202103,20 – 30,0,0,0,0,46,46
IDN,202103,30 – 40,0,0,0,0,40,40
IDN,202103,40 – 50,0,0,0,0,29,29
IDN,202103,5 – 10,0,0,0,0,3,3
IDN,202103,50 – 60,0,0,0,0,21,21
IDN,202103,60 – 70,0,0,0,0,12,12
IDN,202103,70 – 80,0,0,0,0,11,11
IDN,202104,1 – 5,0,0,0,0,1,1
IDN,202104,10 – 20,0,0,0,0,7,7
IDN,202104,20 – 30,0,0,0,0,26,26
IDN,202104,30 – 40,0,1,0,0,24,25
IDN,202104,40 – 50,0,1,0,0,15,16
IDN,202104,5 – 10,0,0,0,0,3,3
IDN,202104,50 – 60,0,0,0,0,30,30
IDN,202104,60 – 70,1,0,0,0,12,13
IDN,202104,70 – 80,0,0,0,0,2,2
IDN,202104,>= 80,0,0,0,0,3,3
IDN,202105,1 – 5,0,0,0,0,3,3
IDN,202105,10 – 20,0,0,0,0,6,6
IDN,202105,20 – 30,1,0,0,0,26,27
IDN,202105,30 – 40,0,0,1,0,29,30
IDN,202105,40 – 50,1,0,0,0,25,26
IDN,202105,5 – 10,0,0,0,0,1,1
IDN,202105,50 – 60,0,0,0,0,20,20
IDN,202105,60 – 70,0,0,0,0,5,5
IDN,202105,< 1,0,0,0,0,1,1
